,t,snr
0,0.08179593086242676,2.9665911195331107
1,1.0862102508544922,2.7571125613575855
2,1.2748057842254639,2.7187253985578548
3,1.3008129596710205,2.713457003041559
4,1.7712562084197998,2.6192493667239716
5,1.8338332176208496,2.6068786583830317
6,1.9598770141601562,2.5820795274709947
7,2.086179733276367,2.5573902758893095
8,2.16992449760437,2.5411102714382507
9,2.272644519805908,2.521241041362401
10,2.371392011642456,2.5022449608324178
11,2.4761979579925537,2.482197237709237
12,2.572550058364868,2.4638713435182367
13,2.7087836265563965,2.4381337660717235
14,2.794475793838501,2.422050179608545
15,2.88861346244812,2.4044766367353363
16,2.9941627979278564,2.3848926040490714
17,3.091827630996704,2.3668856196632424
18,3.1935980319976807,2.3482397218962334
19,3.2921266555786133,2.3303038125223474
20,3.392040491104126,2.3122335886550034
21,3.4909253120422363,2.2944675360031113
22,3.5910322666168213,2.276602783336579
23,3.6918411254882812,2.2587369112842692
24,3.7951607704162598,2.2405566275298248
25,3.894399404525757,2.223220102346204
26,4.001758575439453,2.204604961274883
27,4.110031604766846,2.185980161766223
28,4.193236827850342,2.1717698999070834
29,4.294110298156738,2.154662582476221
30,4.393759489059448,2.1378935411365
31,4.49420690536499,2.1211226972823205
32,4.593677520751953,2.1046471336886743
33,4.697230577468872,2.087636272942797
34,4.794458866119385,2.0717962387107476
35,4.8960230350494385,2.0553872279176058
36,5.019181966781616,2.035679160550174
37,5.115635395050049,2.0203909777668394
38,5.215993881225586,2.004621396539031
39,5.315566539764404,1.9891148830377425
40,5.41600775718689,1.9736149121556148
41,5.517776727676392,1.958056247167382
42,5.630273103713989,1.9410299340926642
43,5.71895432472229,1.9277364194936304
44,5.842548131942749,1.9093994324597634
45,5.946922779083252,1.8940872627264758
46,6.079935073852539,1.8748054459907708
47,6.160441875457764,1.8632617747014533
48,6.254793167114258,1.849855336243817
49,6.353517293930054,1.8359695816870467
50,6.4538493156433105,1.822007196627986
51,6.562063217163086,1.8071177376116765
52,6.655569553375244,1.7943944988557217
53,6.755323171615601,1.7809675675068026
54,6.8591766357421875,1.7671500160468554
55,6.95524787902832,1.7545149316260895
56,7.0561089515686035,1.7414025870940328
57,7.165374755859375,1.7273747859449822
58,7.2570788860321045,1.7157443609669203
59,7.361502408981323,1.7026600248930608
60,7.463968992233276,1.6899862844380769
61,7.557153701782227,1.6786032977948913
62,7.661235094070435,1.666050452910572
63,7.757843494415283,1.6545516013637034
64,7.858286380767822,1.642752696509147
65,7.957775115966797,1.631223437942088
66,8.059465408325195,1.6196015450915489
67,8.159008979797363,1.6083845111611783
68,8.260198831558228,1.5971441176153363
69,8.35890245437622,1.5863377720359708
70,8.460317850112915,1.5753972888098935
71,8.559871435165405,1.5648184373369043
72,8.661369562149048,1.5541972753166624
73,8.762600183486938,1.5437696772213443
74,8.895196676254272,1.5303617707479475
75,8.973300457000732,1.5225973279435066
76,9.07736587524414,1.512405760024379
77,9.173444271087646,1.5031525837458037
78,9.275514125823975,1.4934868811186564
79,9.37378454208374,1.484341308945624
80,9.476731300354004,1.4749294361401637
81,9.581831693649292,1.4654991616583546
82,9.697178363800049,1.4553573256196755
83,9.781840324401855,1.4480519490894397
84,9.873589754104614,1.440267511742867
85,9.973503589630127,1.4319472577734316
86,10.075972080230713,1.4235842844312985
87,10.197264194488525,1.413907682563127
88,10.281502962112427,1.4073292979219199
89,10.376181840896606,1.4000747498954416
90,10.476136207580566,1.3925758261341652
91,10.576086521148682,1.3852414370933255
92,10.678055763244629,1.3779281905780032
93,10.778631210327148,1.3708824479178898
94,10.879788875579834,1.3639637904922464
95,10.979781150817871,1.357290325665832
96,11.078872919082642,1.3508392909827713
97,11.210839986801147,1.342498948038721
98,11.297374963760376,1.337185524622091
99,11.390665292739868,1.3315953636418643
100,11.513350486755371,1.324461838120894
101,11.598833084106445,1.3196378734394791
102,11.695347547531128,1.314335869644634
103,11.7950439453125,1.309019979693296
104,11.899327278137207,1.3036344608782682
105,11.995992422103882,1.2988020971182062
106,12.100927352905273,1.2937302363872816
107,12.200153112411499,1.2891008218029052
108,12.31051516532898,1.2841419004556158
109,12.40069842338562,1.280238246180818
110,12.501210927963257,1.2760448905246828
111,12.601640462875366,1.2720206783195769
112,12.701528787612915,1.2681823801838084
113,12.802329778671265,1.264474996678637
114,12.901743412017822,1.2609819015602837
115,13.018778562545776,1.2570773571069636
116,13.102205514907837,1.2544311445136969
117,13.212399959564209,1.2511107365797516
118,13.302225589752197,1.2485512772173757
119,13.411675214767456,1.2456112826057248
120,13.504560232162476,1.243270114311149
121,13.603727579116821,1.2409264888907845
122,13.70491886138916,1.2387009385982068
123,13.80452299118042,1.236673913987496
124,13.904485940933228,1.234802750867014
125,14.00908899307251,1.2330197055112115
126,14.110511064529419,1.231461708635632
127,14.208559513092041,1.2301153940208873
128,14.309803485870361,1.2288900930454196
129,14.412589073181152,1.2278174892550835
130,14.511343479156494,1.2269495549432623
131,14.628604650497437,1.2261258848693977
132,14.727565050125122,1.225605536587402
133,14.811697721481323,1.2252889656456576
134,14.912564754486084,1.2250618260556452
135,15.01390027999878,1.2250009704620834
136,15.14500641822815,1.2251711123277031
137,15.22149920463562,1.2254000677905892
138,15.321627140045166,1.2258442003653407
139,15.423151969909668,1.2264617425850242
140,15.524352073669434,1.227244888341736
141,15.62389612197876,1.2281784614224474
142,15.724271535873413,1.2292837818727798
143,15.846983909606934,1.2308587719478856
144,15.930276155471802,1.2320680459961066
145,16.026036024093628,1.2335984875206452
146,16.12845468521118,1.235401297447278
147,16.226741552352905,1.2372926958039538
148,16.327632665634155,1.2393985796821694
149,16.42990732192993,1.2417033447449752
150,16.527204513549805,1.2440548520567236
151,16.629382610321045,1.246691168953534
152,16.72909951210022,1.2494288333477137
153,16.862104654312134,1.2533339418284855
154,16.950272798538208,1.2560823884281325
155,17.063265562057495,1.2597909889432206
156,17.151912450790405,1.2628470712663056
157,17.24915885925293,1.2663478799516008
158,17.373126983642578,1.2710356359008277
159,17.495349407196045,1.275904324452131
160,17.58008599281311,1.2794237493136964
161,17.67937135696411,1.2836974791433575
