,t,snr
148,16.140877723693848,1.2356316383422903
149,16.267958164215088,1.2381328829550766
150,16.35041880607605,1.2398972462829534
151,16.449215173721313,1.2421576581807205
152,16.550769805908203,1.244647698252087
153,16.648407459259033,1.2472009123976455
154,16.750837802886963,1.2500472679668826
155,16.84973669052124,1.2529585873207953
156,16.951937198638916,1.256135497774508
157,17.05200219154358,1.2594119140044695
158,17.15185046195984,1.2628448891833786
159,17.253033876419067,1.266490592411338
160,17.35242009162903,1.2702350757160419
161,17.45208716392517,1.2741529473497346
162,17.552494525909424,1.2782648267702659
163,17.652063846588135,1.282505886191076
164,17.752856254577637,1.2869649161976688
165,17.85284399986267,1.291553287582728
166,17.95213294029236,1.2962721943615059
167,18.052436351776123,1.3012038813038873
168,18.152333736419678,1.306280041437587
169,18.253768920898438,1.3116022901007833
170,18.353538036346436,1.3170022353423196
171,18.45441174507141,1.322628469573385
172,18.553914308547974,1.3283422721020643
173,18.652966737747192,1.3341920604583584
174,18.754149675369263,1.3403343971037338
175,18.854965686798096,1.3466220495184003
176,18.954071283340454,1.3529660794827885
177,19.064545154571533,1.3602283517534048
178,19.165334701538086,1.3670292063873526
179,19.28290867805481,1.3751738224244618
180,19.363466024398804,1.380885498225265
181,19.461098194122314,1.387950877201058
182,19.561132431030273,1.3953526494443644
183,19.66102886199951,1.4029083662040773
184,19.76202964782715,1.4107143013543448
185,19.86208415031433,1.418612282602021
186,19.961501359939575,1.4266227066193626
187,20.062278985977173,1.4349082187653552
188,20.18600845336914,1.445308401608155
189,20.28285574913025,1.4536239233873254
190,20.368090867996216,1.4610693874419265
191,20.470450401306152,1.4701676886613175
192,20.570292711257935,1.4792071356558638
193,20.66990065574646,1.4883874554294416
194,20.77023434638977,1.4977981499643178
195,20.86981701850891,1.507300445430592
196,20.97502613067627,1.5175147576786054
197,21.070858240127563,1.5269750771491404
198,21.172699213027954,1.5371917293277915
199,21.269437789916992,1.547051952383929
200,21.371812105178833,1.557651261612023
201,21.471346616744995,1.5681185941335556
202,21.57082200050354,1.578739020929809
203,21.671435594558716,1.5896426485397679
204,21.779666662216187,1.601552924304712
205,21.871513843536377,1.611807165246529
206,21.9716374874115,1.6231387421831642
207,22.077970266342163,1.6353477178705527
208,22.171772718429565,1.6462669636302585
209,22.283074140548706,1.6594038622596572
210,22.395843744277954,1.6729134078304153
211,22.477360486984253,1.6828035034791688
212,22.576934576034546,1.6950258242846143
213,22.677006244659424,1.7074654132377152
214,22.775777339935303,1.7198963606212068
215,22.87576985359192,1.7326353508553218
216,22.975983142852783,1.74555768667913
217,23.078164100646973,1.7588931386475455
218,23.17710304260254,1.7719582383358738
219,23.278695821762085,1.7855295392423711
220,23.378318309783936,1.7989902506468498
221,23.478415727615356,1.8126666694546283
222,23.603413581848145,1.8299574983252351
223,23.701112270355225,1.8436353545680888
224,23.80282735824585,1.8580269471495792
225,23.902397394180298,1.8722639304376743
226,24.00239658355713,1.8867097697141673
227,24.10268259048462,1.9013447030190433
228,24.203216791152954,1.9161634638540341
229,24.333869695663452,1.9356411888689895
230,24.4180965423584,1.948328415975377
231,24.52124309539795,1.9640042285097743
232,24.616937160491943,1.978683180334742
233,24.718955755233765,1.99447525748559
234,24.819023847579956,2.0101078252044937
235,24.916863203048706,2.025527680002452
236,25.016457319259644,2.041360714909973
237,25.119219541549683,2.0578408686291434
238,25.21698307991028,2.0736536523617564
239,25.316287994384766,2.0898487979332034
240,25.41905379295349,2.106748474867468
241,25.519027709960938,2.123324718077651
242,25.618334531784058,2.139921772013535
243,25.717811107635498,2.1566774440158047
244,25.821442127227783,2.174270353444289
245,25.917964458465576,2.1907815555567276
246,26.028369665145874,2.2098141673275884
247,26.128376722335815,2.227188036827552
248,26.22014617919922,2.243241670990711
249,26.319416284561157,2.260725790582488
250,26.420151233673096,2.2785924808130034
251,26.52027654647827,2.2964741704990863
252,26.620293617248535,2.3144578490464753
253,26.719751358032227,2.332459963820915
254,26.826410055160522,2.3518959322063444
255,26.9181067943573,2.368712234180288
256,27.018126249313354,2.3871661984911485
257,27.118937015533447,2.4058824530278073
258,27.227941036224365,2.4262496621127596
259,27.322019338607788,2.4439351909581593
260,27.421703815460205,2.462781644746935
261,27.53810429573059,2.484926070673223
262,27.626065015792847,2.501757136782166
263,27.72407603263855,2.5206085171979895
264,27.82416081428528,2.539963199302556
265,27.923836708068848,2.5593423137716544
266,28.02744221687317,2.579593413808724
267,28.124728679656982,2.5987081921579116
268,28.225497722625732,2.618606709787251
269,28.347017526626587,2.6427353951026173
270,28.447407484054565,2.66277620365266
271,28.53706955909729,2.6807564411945073
272,28.637500524520874,2.7009856345499816
273,28.736835479736328,2.7210856191955273
274,28.844780445098877,2.7430293396572454
275,28.961403846740723,2.7668540219425304
276,29.04824185371399,2.784671325256152
277,29.14065718650818,2.803704324826299
278,29.240442514419556,2.824336443036417
279,29.342121362686157,2.845445359527049
280,29.442075490951538,2.8662785949772953
281,29.5437114238739,2.887544540573548
282,29.66284203529358,2.9125743550332395
283,29.749040365219116,2.930753131924843
284,29.84285831451416,2.9506026041156117
285,29.943933486938477,2.9720604704035747
286,30.042672634124756,2.9749095350933907
287,30.144026279449463,2.9533827130916164
288,30.2437846660614,2.932268839264062
289,30.34355854988098,2.9112267707525845
290,30.443665266036987,2.890191504152386
291,30.544660091400146,2.869049327368699
292,30.643800497055054,2.8483747314163375
293,30.748372077941895,2.826654390404685
294,30.844202756881714,2.806829363894219
295,30.944865465164185,2.7860883524710567
296,31.051013469696045,2.764311621191696
297,31.147058486938477,2.744692621715708
298,31.2475266456604,2.7242580733620008
299,31.347013235092163,2.7041132521185314
300,31.448389768600464,2.6836794608363963
301,31.5464346408844,2.6640086311572544
302,31.646889209747314,2.643949033085511
303,31.74870276451111,2.62371735383689
304,31.84738516807556,2.604204704670263
305,31.946852684020996,2.5846346869162473
306,32.04664850234985,2.565100233535863
307,32.14674377441406,2.5456093532384223
308,32.247997760772705,2.5259984113401064
309,32.34814953804016,2.506706809893312
310,32.46612048149109,2.4841197641964268
311,32.581360816955566,2.4622006138733092
312,32.663533210754395,2.446659847225524
313,32.764139890670776,2.427734538189122
314,32.86409568786621,2.4090439389840954
315,32.96548843383789,2.39020034144164
316,33.06432008743286,2.3719461606970933
317,33.16484451293945,2.3534955191107847
318,33.266180753707886,2.3350157976408332
319,33.36674427986145,2.316797325086732
320,33.46590328216553,2.298951929681623
321,33.56626272201538,2.2810116837801115
322,33.6667275428772,2.263175952294295
323,33.766374349594116,2.2456085728663147
324,33.86714434623718,2.227969101364381
325,33.9669976234436,2.210616192539093
326,34.067856311798096,2.1932171687552526
327,34.18244671821594,2.1736076450226323
328,34.26941776275635,2.1588379789717664
329,34.3705940246582,2.1417802007008593
330,34.46948170661926,2.12523844759087
331,34.57022500038147,2.108519725124923
332,34.66908025741577,2.092246290892118
333,34.76923847198486,2.0758927216309746
334,34.869675159454346,2.059630524189285
335,34.969526529312134,2.0435999505483973
336,35.069995164871216,2.0276090052833795
337,35.16968822479248,2.0118800280826914
338,35.29026985168457,1.9930411262517551
339,35.382519483566284,1.9787668996665904
340,35.47402834892273,1.964726501811487
341,35.57451319694519,1.9494464907484368
342,35.67252588272095,1.9346819875392978
343,35.77335047721863,1.9196386023463536
344,35.87307810783386,1.9049040912103734
345,35.973628759384155,1.890195018569289
346,36.073758125305176,1.8756951021731691
347,36.174036741256714,1.861321915482193
348,36.2739155292511,1.8471543731647861
349,36.37463355064392,1.8330184577774793
350,36.47599244117737,1.8189460950745702
351,36.576011180877686,1.8052114606686442
352,36.68235468864441,1.7907743297532939
353,36.7768828868866,1.778085528159307
354,36.87526249885559,1.765024570867942
355,36.975706338882446,1.751842585678309
356,37.113178968429565,1.734052769119311
357,37.18734431266785,1.7245765982930628
358,37.301806688308716,1.7101191453875242
359,37.38813614845276,1.6993500086070548
360,37.488746643066406,1.686946282463694
361,37.59417152404785,1.67411920398968
362,37.69329237937927,1.662218501868955
363,37.79487323760986,1.6501831892761418
364,37.89389371871948,1.638608297158014
365,37.994290828704834,1.6270312360559935
366,38.09556293487549,1.6155156486968854
367,38.19518160820007,1.6043475803968084
368,38.29644227027893,1.5931579532532536
369,38.395649433135986,1.5823545083832158
370,38.49844169616699,1.571327300459466
371,38.59648323059082,1.5609680891659352
372,38.69662284851074,1.5505471120949728
373,38.79759907722473,1.5402030208027804
374,38.89772176742554,1.5301092001562586
375,38.998223543167114,1.5201404967967815
376,39.09714102745056,1.5104889796314236
377,39.197906494140625,1.5008206365418242
378,39.2981071472168,1.4913703217030336
379,39.398285150527954,1.4820856700888456
380,39.49891376495361,1.4729240633004592
381,39.60098385810852,1.463800149053875
382,39.7014057636261,1.4549897660804822
383,39.8007390499115,1.4464372209738845
384,39.90028762817383,1.4380282460965832
385,40.00833868980408,1.429084867022357
386,40.12052321434021,1.420001968194269
387,40.616336822509766,1.3823342520689663
388,40.67773461341858,1.377950955023164
389,40.7171790599823,1.3751676598187463
390,40.71576809883118,1.3751676598187463
