,t,snr
213,23.296951293945312,3.40433742047917
214,23.412561893463135,3.3935840125646237
215,23.513012647628784,3.3843782509900295
216,23.614967346191406,3.3751631143567753
217,23.716338872909546,3.3661267928236405
218,23.82162117958069,3.356872671152912
219,23.921009063720703,3.348256865771849
220,24.020427703857422,3.3397532141360493
221,24.122256755828857,3.331160450493896
222,24.222046375274658,3.3228527936675802
223,24.32949161529541,3.314030731040643
224,24.45391607284546,3.3039709338198353
225,24.553174257278442,3.29606401452608
226,24.652194023132324,1.9841241660609956
227,24.79189968109131,2.005856626410195
228,24.952557802200317,2.031186451900551
229,25.04920530319214,2.046596796392546
230,25.16322350502014,2.064942153747138
231,25.27195429801941,2.082602129852128
232,25.3866024017334,2.1013965651385753
233,25.49340844154358,2.119064205315532
234,25.598384380340576,2.136577060002285
235,25.705214023590088,2.154548440328358
236,25.80737853050232,2.1718746656653862
237,25.906518697738647,2.188817361975288
238,26.009601593017578,2.2065677898425435
239,26.109503746032715,2.2238996237908517
240,26.211299180984497,2.2416894322469454
241,26.309590578079224,2.2589897674634623
242,26.410160541534424,2.276814927191482
243,26.512263774871826,2.2950386551454107
244,26.620326280593872,2.314463741785691
245,26.730732440948486,2.334454790232622
246,26.842070817947388,2.354761005562474
247,26.944298267364502,2.3735334789809377
248,27.044999361038208,2.3921440299458507
249,27.151023387908936,2.4118637985233393
250,27.256550788879395,2.431617484455213
251,27.384324312210083,2.4557018117833933
252,27.486217498779297,2.475036757100148
253,27.588008642196655,2.4944649552850664
254,27.68842387199402,2.513739421281334
255,27.786807537078857,2.5327274598611744
256,27.88767719268799,2.5523002834555104
257,27.988173723220825,2.5719049988159006
258,28.089168548583984,2.5917103490008793
259,28.220229148864746,2.6175638576555147
260,28.323142051696777,2.63798340547378
261,28.422931671142578,2.6578812194865713
262,28.549441814422607,2.683243432074779
263,28.6538827419281,2.7042942721925165
264,28.75834608078003,2.725450045220597
265,28.867682456970215,2.7476984311303108
266,28.983844995498657,2.7714521853606464
